case_id,location_code,cluster_number,block_number,SRQ,date,form_id,username,Contact,Participation,Return,Residency_Requirement,Fecha_de_nacimiento,Sex,Number_in_Family,Prior_Product_Use,Current_Product_Use,Mosquitero_Use,Recommend_to_others,Problems_with_Repellents,type_of_problem,Otra_Respuesta_Problems_with_Repellents,Pay_for_Repellents,Mosquito_Density,Mosquito_Bite_Rate,Tablet_Use,SRQ1
654669a5-e25e-4bfe-ac7c-54921da69b8d,MCC109,17.1,1116,sr3,2019-01-31,c92fa18d-3f55-4a7d-b72e-fc21489b7f92,sandra,yes,yes,NA,yes,1942-09-20,female,NA,never,NA,never,no,never,NA,NA,no,same,more,easy,sr3
654669a5-e25e-4bfe-ac7c-54921da69b8d,MCC109,17.1,1116,sr2,2018-06-28,d7dc3530-200a-41a1-b083-8a7ed237e594,iquitos_fc,yes,yes,NA,yes,1992-10-21,male,1,never,NA,never,yes,never,NA,NA,no,less,same,easy,sr2
654669a5-e25e-4bfe-ac7c-54921da69b8d,MCC109,17.1,1116,sr1,2017-05-19,e14c91c1-087c-4be2-801f-d1db04290a1d,madison,yes,yes,NA,yes,1966-08-10,female,1,yes,equal,never,yes,never,NA,NA,no,same,same,ok,sr1
b8dda242-3bd4-44d3-8a15-57902001bbc9,MCC060,17.1,1147,sr1,2017-05-19,82cb46fe-6a66-4304-9b8e-57094953da09,iquitos_fe,yes,yes,NA,yes,1983-08-10,female,1,never,NA,never,no,never,NA,NA,no,same,same,ok,sr1
7cc79cc7-599f-4704-be3c-81e367635c75,MCC100,17.1,1147,NA,2017-05-19,26952608-e5ef-443e-b538-84306a8a058b,madison,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
06b1a6df-0999-4597-a7ce-2a607b3e3aea,MCC076,17.1,1147,sr2,2018-05-18,c24ca54c-64f6-4a49-b9a0-96d3e134e23b,iquitos_gp,yes,yes,NA,yes,1944-06-14,female,1,never,NA,never,no,never,NA,NA,no,same,same,difficult,sr2
06b1a6df-0999-4597-a7ce-2a607b3e3aea,MCC076,17.1,1147,sr1,2017-05-19,85188ec2-f6ee-4755-895b-00d7928e1d6a,iquitos_fe,yes,yes,NA,yes,1944-06-14,female,1,yes,less,never,yes,never,NA,NA,no,same,same,difficult,sr1
0acf918d-5023-4c24-8ea5-dd207a6a5e18,MCC077B,17.1,1147,sr2,2018-05-18,42ac56d4-d5bf-4d01-85cc-a7dc994ec170,iquitos_gp,yes,yes,NA,yes,1997-12-28,female,1,never,NA,equal,no,never,NA,NA,no,same,more,easy,sr2
d6ec4c85-e0c6-400a-897e-5a9d49a51e92,MCC064,17.1,1147,sr1,2017-05-19,f58a1299-c25c-4343-884e-91caa92523ac,iquitos_fe,yes,yes,NA,yes,1941-08-24,male,1,yes,less,never,yes,never,NA,NA,yes,more,same,difficult,sr1
ad4a9a4a-f042-4c2a-94cb-c3e9617b1cd9,MCC077A,17.1,1147,sr3,2019-01-31,684e6194-bc1b-45f1-9013-ee33101bab61,rosana,yes,yes,NA,yes,1943-01-15,male,NA,never,NA,equal,no,never,NA,NA,no,same,same,difficult,sr3
06bc6af7-4ac2-49ec-adf6-df38b4b03454,MCC069C,17.1,1147,sr3,2019-01-31,1112abfb-16fc-4e3b-af01-ae8d0364dada,rosana,yes,yes,NA,yes,1961-07-12,female,NA,never,NA,equal,yes,never,NA,NA,no,same,same,easy,sr3
06bc6af7-4ac2-49ec-adf6-df38b4b03454,MCC069C,17.1,1147,sr1,2017-05-19,0d8984c7-bafd-4f61-85be-9fb79c9388d7,iquitos_fe,yes,yes,NA,yes,1961-07-07,female,1,never,NA,equal,yes,never,NA,NA,no,same,same,difficult,sr1
df0b7e01-3162-48a7-805b-b9ae832d24ca,MCC066,17.1,1147,sr3,2019-01-31,8b0e60eb-e70c-4fee-9b04-22b04bc83e23,sandra,yes,yes,NA,yes,1964-01-28,male,NA,never,NA,equal,yes,never,NA,NA,yes,less,same,easy,sr3
df0b7e01-3162-48a7-805b-b9ae832d24ca,MCC066,17.1,1147,sr1,2017-05-19,cac286d9-ceb3-416f-add1-2d03116bd17b,iquitos_fe,yes,yes,NA,yes,1942-09-26,female,1,never,NA,never,no,never,NA,NA,no,same,less,difficult,sr1
f34d2fda-ba00-456f-a682-587a15714ea8,MCC056,17.1,1147,sr3,2019-01-31,52833518-af6c-48dd-a18d-852d77f34122,sandra,yes,yes,NA,yes,1951-06-14,female,NA,never,NA,never,yes,never,NA,NA,yes,less,same,easy,sr3
f34d2fda-ba00-456f-a682-587a15714ea8,MCC056,17.1,1147,sr2,2018-06-28,2faef274-e840-4867-a2e8-33f0e5ffaf7b,iquitos_gp,yes,yes,NA,yes,1982-02-07,female,NA,never,NA,never,yes,never,NA,NA,yes,same,same,easy,sr2
7f1f62ee-ec22-40ce-8eb6-5abe275206f9,MCC067,17.1,1147,sr3,2019-01-31,6a13a55f-a6c7-4e31-bd43-daee7dd48a98,rosana,yes,yes,NA,yes,1967-08-06,female,NA,yes,less,never,yes,never,NA,NA,yes,less,less,easy,sr3
7f1f62ee-ec22-40ce-8eb6-5abe275206f9,MCC067,17.1,1147,sr2,2018-05-18,89d26898-1037-4cbc-acce-3cef21b0a9f9,iquitos_gp,yes,yes,NA,yes,1967-08-06,female,1,never,NA,more,no,yes,rash,NA,no,more,more,easy,sr2
dc27fb19-a690-4ad9-bb8c-c03cbdf72e4d,MCC057,17.1,1147,sr3,2019-01-31,13da8fbf-214a-4386-80d9-be50127c5c48,rosana,yes,yes,NA,yes,1971-07-08,female,NA,never,NA,never,no,never,NA,NA,no,same,same,easy,sr3
dc27fb19-a690-4ad9-bb8c-c03cbdf72e4d,MCC057,17.1,1147,sr1,2017-05-19,4e8a745c-d2eb-4827-a201-8fdc88bfd4ff,iquitos_fe,yes,yes,NA,yes,1985-07-22,female,1,never,NA,never,yes,never,NA,NA,yes,same,less,easy,sr1
394fd29e-1bb7-4fb6-9eca-3d5f5a7737c1,MCC106,17.1,1147,sr3,2019-01-31,d87733d2-5033-4035-9dd4-24fb3ce2a913,rosana,yes,yes,NA,yes,1948-11-05,female,NA,yes,less,never,yes,never,NA,NA,yes,less,less,ok,sr3
394fd29e-1bb7-4fb6-9eca-3d5f5a7737c1,MCC106,17.1,1147,sr2,2018-05-18,6700ee2f-d12d-42b6-b7b8-19363e43f162,angel,yes,yes,NA,yes,1948-11-05,female,1,yes,equal,never,yes,never,NA,NA,no,less,same,ok,sr2
394fd29e-1bb7-4fb6-9eca-3d5f5a7737c1,MCC106,17.1,1147,sr1,2017-05-19,7b8e5165-c704-4aa8-b21e-08ed66cc08aa,madison,yes,yes,NA,yes,1991-04-23,female,1,yes,equal,never,yes,never,NA,NA,no,same,less,difficult,sr1
2f73db30-e799-44be-962e-5ec125bf2568,MCC104,17.1,1147,sr3,2019-01-31,8232db40-a294-4a10-b8dd-4be8f82b9dc9,rosana,yes,yes,NA,yes,1953-12-22,male,NA,never,NA,equal,no,never,NA,NA,no,less,less,easy,sr3
2f73db30-e799-44be-962e-5ec125bf2568,MCC104,17.1,1147,sr2,2018-05-18,1fd0070b-4365-43d6-977e-4e79fa592b81,angel,yes,yes,NA,yes,1953-12-22,male,1,never,NA,never,yes,never,NA,NA,no,less,less,easy,sr2
2f73db30-e799-44be-962e-5ec125bf2568,MCC104,17.1,1147,sr1,2017-05-19,8c97d9b7-512d-4b77-87a6-f66a8a85dccc,madison,yes,yes,NA,yes,1953-12-22,male,1,never,NA,never,yes,never,NA,NA,yes,less,less,difficult,sr1
95deeca4-0fd8-467a-b291-48d8fff7209f,MCC058B,17.1,1147,sr3,2019-01-31,11dacf7d-8c41-4a32-9bdc-574e52b95bda,sandra,yes,yes,NA,yes,1995-07-03,male,NA,never,NA,never,no,never,NA,NA,no,same,same,easy,sr3
f15ecb67-b0a1-481d-b94e-d7c5de4145fc,MCC083,17.1,1147,sr3,2019-01-31,2fff48a5-1448-4834-897c-f97ce350ec45,sandra,yes,yes,NA,yes,1995-03-28,female,NA,never,NA,less,yes,never,NA,NA,yes,less,less,easy,sr3
f15ecb67-b0a1-481d-b94e-d7c5de4145fc,MCC083,17.1,1147,sr2,2018-06-28,cdc7ecaa-5e1f-4305-8a8a-7245a8ac323a,iquitos_fc,yes,yes,NA,yes,1963-10-25,male,1,yes,less,never,yes,never,NA,NA,yes,less,less,easy,sr2
8bee0b36-9c59-4e8f-a48b-d7887ca4c9c1,MCC086B,17.1,1147,sr3,2019-02-06,13142c0a-377d-49d9-9809-45ee9203e10b,xiomara,yes,yes,NA,yes,1959-05-10,female,NA,yes,more,never,yes,never,NA,NA,no,same,less,easy,sr3
8bee0b36-9c59-4e8f-a48b-d7887ca4c9c1,MCC086B,17.1,1147,sr2,2018-05-18,1d216d3a-eed4-4885-9a5d-bfdebaa026dd,angel,yes,yes,NA,yes,1959-05-10,female,1,never,NA,equal,yes,yes,appearance,NA,no,less,same,easy,sr2
9e3a8036-6182-4c05-93ea-60b6c78217e0,MCC088,17.1,1147,sr3,2019-01-31,39082e82-976c-4d84-887f-48c008f4c3a4,sandra,yes,yes,NA,yes,1982-03-23,male,NA,never,NA,less,yes,never,NA,NA,yes,less,less,easy,sr3
9e3a8036-6182-4c05-93ea-60b6c78217e0,MCC088,17.1,1147,sr2,2018-06-28,b05e85c5-e8a4-42b5-85eb-d8137caef6c1,iquitos_fc,yes,yes,NA,yes,1982-03-23,male,1,never,NA,less,yes,never,NA,NA,yes,less,less,easy,sr2
9e3a8036-6182-4c05-93ea-60b6c78217e0,MCC088,17.1,1147,NA,2017-05-19,f915fb72-cb18-47b0-864e-36450e2d6e7d,madison,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
57d80222-0fb2-4e65-874a-eafe01b1ff30,MCC091,17.1,1147,sr3,2019-01-31,9391bdc0-aa2b-4f1e-8b1c-2644f4690eb6,rosana,yes,yes,NA,yes,1958-07-26,female,NA,yes,equal,never,no,never,NA,NA,no,less,less,ok,sr3
57d80222-0fb2-4e65-874a-eafe01b1ff30,MCC091,17.1,1147,sr2,2018-05-18,34946657-b4f5-4054-98f2-ab927eb9b72d,angel,yes,yes,NA,yes,1993-09-06,female,1,yes,equal,less,no,yes,appearance,NA,no,same,less,easy,sr2
57d80222-0fb2-4e65-874a-eafe01b1ff30,MCC091,17.1,1147,sr1,2017-05-19,1f8f17ca-517f-4498-bd2e-98268b74eed3,madison,yes,yes,NA,yes,1958-07-26,female,1,never,NA,never,yes,never,NA,NA,no,same,more,ok,sr1
48dea491-6223-43f8-b71e-a4f937e50ebf,MCC101,17.1,1147,sr3,2019-01-31,31eabb81-31bb-4ed4-9c4a-cecbb3b02dd0,rosana,yes,yes,NA,yes,1958-12-23,female,NA,never,NA,never,yes,never,NA,NA,no,less,less,ok,sr3
48dea491-6223-43f8-b71e-a4f937e50ebf,MCC101,17.1,1147,sr2,2018-05-18,44240505-1ea1-4838-b635-c87b069a15ed,angel,yes,yes,NA,yes,1958-12-14,female,1,yes,less,never,yes,never,NA,NA,no,less,less,easy,sr2
01045c79-3484-47c3-8c93-8d326fed4842,MCC081,17.1,1147,NA,2019-01-31,78670f2b-2e94-48ef-b15a-42882ff65072,rosana,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
5a1455b2-4399-4d6d-8da5-76bfd1505681,MCC065,17.1,1147,sr3,2019-01-31,8ff80e9f-12f1-4c67-a516-6ce4e9ae6c45,sandra,yes,yes,NA,yes,1956-10-26,male,NA,never,NA,never,yes,never,NA,NA,yes,more,more,easy,sr3
5a1455b2-4399-4d6d-8da5-76bfd1505681,MCC065,17.1,1147,sr2,2018-05-18,6a0dcbb2-1317-4e69-854c-890f97a167c2,iquitos_gp,yes,yes,NA,yes,1956-10-26,male,1,never,NA,never,yes,never,NA,NA,yes,less,less,easy,sr2
5a1455b2-4399-4d6d-8da5-76bfd1505681,MCC065,17.1,1147,sr1,2017-05-19,1f699096-99b6-4d68-9685-3a3137ab2137,iquitos_fe,yes,yes,NA,yes,1956-10-26,male,1,never,NA,never,no,never,NA,NA,yes,more,same,ok,sr1
42db92c7-b3b1-402b-a480-8b8ca0f67453,MCC102A,17.1,1147,sr3,2019-01-31,1b3ee41a-ee1e-4b5e-8f90-80b537fff6fd,rosana,yes,yes,NA,yes,1962-02-09,female,NA,yes,equal,equal,yes,never,NA,NA,no,more,more,ok,sr3
42db92c7-b3b1-402b-a480-8b8ca0f67453,MCC102A,17.1,1147,sr2,2018-05-18,d04e0e86-98c0-4488-868c-0aa99f2bd47b,angel,yes,yes,NA,yes,1962-01-09,female,1,yes,equal,equal,yes,never,NA,NA,no,less,less,ok,sr2
dc6ba254-b49f-4f0e-a9ca-edc31fe7f2cd,MCC031,17.1,1184,NA,2017-06-16,623ab026-1b4c-4a36-9230-9953f52c36f8,madison,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
c25a0837-abe5-443e-b76c-a07b57672ed4,MCC001,17.1,1184,sr1,2017-06-02,d2ce6510-1dee-40d4-9cf0-eaa4495bd50e,iquitos_fe,yes,yes,NA,yes,1989-04-24,female,1,never,NA,equal,no,never,NA,NA,no,less,more,ok,sr1
576ef1e8-6843-4b34-9de8-6634a8529c4d,MCC033,17.1,1184,sr2,2018-05-18,10971d4c-9b4f-489d-89c8-d6fdd572a8de,iquitos_gp,yes,yes,NA,yes,1939-05-22,male,1,yes,more,more,no,yes,rash,NA,no,same,more,difficult,sr2
576ef1e8-6843-4b34-9de8-6634a8529c4d,MCC033,17.1,1184,sr1,2017-06-16,53e97b22-c147-4a68-bfbf-0b41c77223f7,madison,yes,yes,NA,yes,1939-05-22,male,1,yes,equal,equal,yes,never,NA,NA,no,more,more,difficult,sr1
6ca6af50-0922-4178-b340-aa5de4f0627f,MCC032,17.1,1184,sr1,2017-06-16,d7dbb5d1-882c-4c15-b92d-7da5942b5f0e,madison,yes,yes,NA,yes,1942-07-19,female,1,yes,equal,never,yes,never,NA,NA,no,same,same,difficult,sr1
0baee6da-7f9c-4013-91fe-8123f45d9d1f,MCC002,17.1,1184,sr3,2019-01-31,3abc7a5e-a1c9-4238-a110-36e5f435aec8,sandra,yes,yes,NA,yes,1949-02-27,female,NA,never,NA,never,yes,never,NA,NA,no,less,same,easy,sr3
0baee6da-7f9c-4013-91fe-8123f45d9d1f,MCC002,17.1,1184,sr1,2017-06-16,87629e84-9f85-48d0-a02c-d0784c5b7920,madison,yes,yes,NA,yes,1949-04-27,female,1,never,NA,never,yes,never,NA,NA,yes,same,same,ok,sr1
39bbb5df-edb0-4e9b-9751-a6ee4a136009,MCC006,17.1,1184,sr3,2019-01-31,786971c5-d74b-418a-a5dd-c47d091586dc,sandra,yes,yes,NA,yes,1971-09-20,female,NA,never,NA,never,yes,never,NA,NA,yes,less,same,easy,sr3
39bbb5df-edb0-4e9b-9751-a6ee4a136009,MCC006,17.1,1184,sr1,2017-06-02,0e6890f3-6383-48e9-8e7b-1cd574e06588,iquitos_fe,yes,yes,NA,yes,1971-08-20,female,1,yes,equal,never,yes,never,NA,NA,yes,less,less,easy,sr1
c4df6cab-21d9-4715-8507-5bb6728351cc,MCC042,17.1,1184,sr3,2019-01-31,a034b94d-aadd-4d99-8ee8-745657256c6d,rosana,yes,yes,NA,yes,1935-07-14,female,NA,never,NA,equal,yes,never,NA,NA,no,same,same,difficult,sr3
c4df6cab-21d9-4715-8507-5bb6728351cc,MCC042,17.1,1184,NA,2017-06-16,cb8f3553-2d33-4abc-a73d-9a793ab0d89a,madison,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
ffa5daa6-e0c2-4070-8ae3-59d937f9b0f1,MCC008,17.1,1184,sr3,2019-01-31,49d3ef4b-58b1-461f-87b5-36fb6007bb9a,sandra,yes,yes,NA,yes,1988-08-30,male,NA,never,NA,equal,no,never,NA,NA,no,more,more,easy,sr3
ffa5daa6-e0c2-4070-8ae3-59d937f9b0f1,MCC008,17.1,1184,sr2,2018-05-18,39e583a7-8570-4541-87d0-30bf5260c0fa,victor,yes,yes,NA,yes,1989-10-01,male,1,yes,equal,equal,no,never,NA,NA,no,more,more,easy,sr2
abf82351-b49e-43f5-a458-790d48b37945,MCC045,17.1,1184,sr3,2019-01-31,29ab53b3-8b45-4138-814d-c8059003bd88,rosana,yes,yes,NA,yes,1992-01-01,female,NA,yes,less,equal,yes,never,NA,NA,no,less,same,easy,sr3
87613a99-f72c-466b-a876-320cc8769c84,MCC013,17.1,1184,sr3,2019-01-31,d92f939a-c9e1-49ef-b9cc-3707c973e454,sandra,yes,yes,NA,yes,1995-01-09,female,NA,yes,equal,never,no,never,NA,NA,no,same,same,easy,sr3
87613a99-f72c-466b-a876-320cc8769c84,MCC013,17.1,1184,sr2,2018-05-18,82b2cd7d-59a1-495f-b4bc-1b43b1f92a86,victor,yes,yes,NA,yes,1955-11-16,female,1,yes,equal,never,yes,never,NA,NA,no,same,same,easy,sr2
87613a99-f72c-466b-a876-320cc8769c84,MCC013,17.1,1184,sr1,2017-06-16,9a81bd69-d729-4b84-82b5-c56c7ab63138,madison,yes,yes,NA,yes,1954-10-15,female,1,yes,less,never,yes,never,NA,NA,yes,same,less,easy,sr1
36cd7a6c-80b1-42bd-ab0d-e787a778550c,MCC017,17.1,1184,sr3,2019-01-31,5abd4c0d-c782-4bf9-add1-bef7ca7ee2b5,sandra,yes,yes,NA,yes,1962-08-19,female,NA,never,NA,never,yes,never,NA,NA,no,less,same,easy,sr3
7e281fbd-0371-4525-b8ac-3b900ac0307f,MCC024,17.1,1184,sr3,2019-01-31,c9de80d4-5794-4cb1-82fa-fb695fee4ea5,sandra,yes,yes,NA,yes,1940-01-13,female,NA,yes,equal,never,yes,never,NA,NA,no,less,same,easy,sr3
a1e102d6-aec0-419c-b2b2-9262cf5ddced,MCC050A,17.1,1184,sr3,2019-01-31,d110d513-5a78-4243-b87d-c596f4815d7b,rosana,yes,yes,NA,yes,1942-12-18,male,NA,never,NA,never,no,never,NA,NA,no,more,same,ok,sr3
a1e102d6-aec0-419c-b2b2-9262cf5ddced,MCC050A,17.1,1184,sr1,2017-06-16,c2ca9b20-647a-4e1c-9b60-9c9ce5b273df,madison,yes,yes,NA,yes,1984-08-04,female,1,never,NA,never,yes,never,NA,NA,no,same,same,easy,sr1
435ad10a-d121-4d96-8ef3-c02edaf59c25,MCC027B,17.1,1184,sr3,2019-01-31,5f3ee331-6f4c-425c-ab98-e5151ea6c270,sandra,yes,yes,NA,yes,1971-01-26,female,NA,never,NA,never,no,never,NA,NA,no,less,same,easy,sr3
73294611-92d4-4ab1-88dc-ec04a1a652ba,MCC029A,17.1,1184,sr3,2019-01-31,8af1d4ef-88aa-4e39-8750-279868e69bcb,sandra,yes,yes,NA,yes,1986-03-22,male,NA,never,NA,never,yes,never,NA,NA,no,same,same,easy,sr3
a1db22fd-d5dd-4a1f-abab-1257d2934081,MCC052,17.1,1184,sr3,2019-01-31,ced3cca1-a3e6-4d12-8a59-4a94dfaf9882,rosana,yes,yes,NA,yes,1972-05-18,male,NA,never,NA,equal,no,never,NA,NA,no,same,same,ok,sr3
a1db22fd-d5dd-4a1f-abab-1257d2934081,MCC052,17.1,1184,sr2,2018-05-18,04e3f9a0-d56d-47b0-8a91-2806cc63ae0f,iquitos_jls,yes,yes,NA,yes,1969-07-30,male,1,never,NA,never,no,never,NA,NA,no,more,more,difficult,sr2
a1db22fd-d5dd-4a1f-abab-1257d2934081,MCC052,17.1,1184,NA,2017-06-16,a464ec0b-9c40-4fc5-84db-c5aa1cd808d6,madison,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
45752cac-c5c7-49da-b873-3d39617adfa5,MCC054,17.1,1184,sr3,2019-01-31,1e57e367-415c-41af-b9a5-09204e9dde43,rosana,yes,yes,NA,yes,1951-04-10,female,NA,never,NA,never,yes,never,NA,NA,yes,less,less,ok,sr3
45752cac-c5c7-49da-b873-3d39617adfa5,MCC054,17.1,1184,sr1,2017-06-16,f594b3ed-1b0c-4da6-b9ad-5a5816148a76,madison,yes,yes,NA,yes,1951-04-10,female,1,never,NA,never,yes,never,NA,NA,no,same,same,difficult,sr1
78fdb094-2a74-4ee5-a134-912d8f7eae1c,MCC034,17.1,1184,sr3,2019-01-31,fae68bdd-658e-4cc7-8ee5-b52850c07155,rosana,yes,yes,NA,yes,1936-07-28,female,NA,yes,less,never,no,never,NA,NA,no,less,less,difficult,sr3
78fdb094-2a74-4ee5-a134-912d8f7eae1c,MCC034,17.1,1184,sr2,2018-05-18,f88be1f2-2a9e-4575-b613-ca90e4d69d61,iquitos_jls,yes,yes,NA,yes,1991-11-18,female,1,yes,equal,equal,no,never,NA,NA,no,same,more,easy,sr2
78fdb094-2a74-4ee5-a134-912d8f7eae1c,MCC034,17.1,1184,sr1,2017-06-16,da7fedc6-ff14-4098-9621-d7aae34cb9d2,madison,yes,yes,NA,yes,1973-12-07,female,1,yes,less,never,yes,never,NA,NA,yes,same,less,difficult,sr1
dbeb5ac7-c0d7-43b9-890b-0dffc235987a,MCC010,17.1,1184,sr3,2019-01-31,22fdea2a-a83b-4906-b432-b69dfce437fd,sandra,yes,yes,NA,yes,1967-03-28,female,NA,never,NA,never,yes,never,NA,NA,yes,less,same,easy,sr3
dbeb5ac7-c0d7-43b9-890b-0dffc235987a,MCC010,17.1,1184,sr1,2017-06-02,d3b35705-e38c-4ec6-87f7-60a0524377e6,iquitos_fe,yes,yes,NA,yes,1992-12-16,male,1,yes,less,less,yes,never,NA,NA,no,less,less,easy,sr1
6d98e6e5-23bf-434d-ba06-65452a877a4a,MCC004,17.1,1184,sr3,2019-01-31,73235814-6ef4-4ff6-8b1b-2e8743856752,sandra,yes,yes,NA,yes,1943-10-27,male,NA,never,NA,never,no,never,NA,NA,no,more,more,easy,sr3
6d98e6e5-23bf-434d-ba06-65452a877a4a,MCC004,17.1,1184,sr2,2018-05-18,c319d5c4-62f9-4050-a4b1-e9481a9045c6,victor,yes,yes,NA,yes,1965-11-01,female,1,never,NA,equal,yes,never,NA,NA,no,same,same,easy,sr2
6d98e6e5-23bf-434d-ba06-65452a877a4a,MCC004,17.1,1184,sr1,2017-06-02,0fa198e2-07c8-4335-a717-2cfc2cdf5e0f,iquitos_fe,yes,yes,NA,yes,1994-10-29,female,1,yes,equal,never,no,yes,appearance,NA,no,same,same,easy,sr1
11a08867-bd87-452d-ae89-e44d70770856,MCC048,17.1,1184,sr3,2019-01-31,e166b1af-5f40-4744-83ab-6a961408ad7c,rosana,yes,yes,NA,yes,1950-04-24,female,NA,yes,equal,less,no,never,NA,NA,no,more,more,difficult,sr3
11a08867-bd87-452d-ae89-e44d70770856,MCC048,17.1,1184,NA,2017-06-16,0b678f0e-ecb7-4387-9b24-2b07023a3af3,madison,yes,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
4e5616b4-2ea4-46f6-8636-3bedaaf7a98e,MCC019,17.1,1184,NA,2019-01-31,997adfff-e47a-4b83-941d-0e9e5e114c54,sandra,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
d0725c90-72d9-43bf-8056-0c82ea3df139,MCC049,17.1,1184,sr3,2019-02-06,7e404c32-5ea2-456d-8f0a-9ec4fb4865ad,xiomara,yes,yes,NA,yes,1963-01-31,female,NA,yes,less,never,yes,never,NA,NA,yes,less,same,easy,sr3
d0725c90-72d9-43bf-8056-0c82ea3df139,MCC049,17.1,1184,sr2,2018-05-18,b642c8de-eced-427c-ab13-77df8dbdf115,iquitos_jls,yes,yes,NA,yes,1961-12-19,female,1,yes,less,never,yes,never,NA,NA,no,same,same,ok,sr2
d0725c90-72d9-43bf-8056-0c82ea3df139,MCC049,17.1,1184,sr1,2017-06-16,d0f834c2-999d-4471-81a0-db3f4cf4f7c8,madison,yes,yes,NA,yes,1986-08-16,female,1,yes,less,never,yes,never,NA,NA,yes,less,less,easy,sr1
d2961189-88f7-4292-a19f-a2c63b8660b3,MCC025,17.1,1184,sr3,2019-01-31,0ca08b41-ed7b-4438-b622-f5caf8d1033d,sandra,yes,yes,NA,yes,1986-08-12,male,NA,yes,equal,never,yes,yes,other,NA,no,more,more,easy,sr3
d2961189-88f7-4292-a19f-a2c63b8660b3,MCC025,17.1,1184,sr1,2017-06-16,1116c123-97b0-48c4-9a3e-96ba65aedff2,madison,yes,yes,NA,yes,1987-08-12,male,1,yes,less,less,yes,never,NA,NA,yes,less,less,easy,sr1
fffb298b-a1dd-45e2-aca2-8181abc5ab5c,MCC027,17.1,1184,sr1,2017-06-02,5dea8029-09d8-466c-8b08-e060b3cb617e,iquitos_fe,yes,yes,NA,yes,1972-01-26,female,1,never,NA,equal,yes,never,NA,NA,no,same,same,difficult,sr1
ee390607-f48d-401a-8bc2-b83afe7d3e2f,MCF542,17.2,941,sr1,2017-06-12,fd42ddee-3931-4185-91e4-1f68b4c8f312,madison,yes,yes,NA,yes,1931-08-07,female,1,yes,equal,never,yes,never,NA,NA,no,less,same,difficult,sr1
a482b01b-a6da-461a-b97c-b1e4eaa4b999,MCF553,17.2,941,sr2,2018-05-30,f83bd73b-dd85-462a-90bd-0896055223ce,mollybarry,yes,yes,NA,yes,1988-10-18,female,1,never,NA,equal,yes,never,NA,NA,yes,same,less,easy,sr2
a482b01b-a6da-461a-b97c-b1e4eaa4b999,MCF553,17.2,941,sr1,2017-05-31,b154d1da-9a63-413a-91ce-94f8f2f677f0,beyquer,yes,yes,NA,yes,1988-10-18,female,1,never,NA,never,yes,never,NA,NA,no,less,same,easy,sr1
b866a598-e2fc-4499-b919-88646f2bf1f3,MCF560,17.2,941,sr2,2018-05-30,74221869-76d6-4870-9a41-efc161da5280,mollybarry,yes,yes,NA,yes,1955-12-14,male,1,never,NA,equal,yes,never,NA,NA,yes,less,less,easy,sr2
b866a598-e2fc-4499-b919-88646f2bf1f3,MCF560,17.2,941,sr1,2017-05-31,18326165-f000-48d8-baa4-89a65e32a428,beyquer,yes,yes,NA,yes,1978-12-12,female,1,never,NA,equal,yes,never,NA,NA,yes,less,less,ok,sr1
377d1649-e85a-4112-ba48-3b7e6622c92d,MCF569,17.2,941,sr3,2019-02-01,ccc7be1c-3da8-47f2-9b60-06947eff50d7,sandra,yes,yes,NA,yes,1981-12-28,male,NA,yes,equal,never,no,never,NA,NA,no,same,same,easy,sr3
377d1649-e85a-4112-ba48-3b7e6622c92d,MCF569,17.2,941,sr2,2018-05-30,67a75461-9b86-4d90-ac5f-9779271fc402,mollybarry,yes,yes,NA,yes,1964-12-28,female,1,yes,equal,never,no,never,NA,NA,no,same,same,ok,sr2
377d1649-e85a-4112-ba48-3b7e6622c92d,MCF569,17.2,941,sr1,2017-06-12,38e4d521-7d8d-43d1-ac56-5321989c175e,madison,yes,yes,NA,yes,1966-08-12,female,1,yes,less,never,no,never,NA,NA,no,same,same,difficult,sr1
6d0d61fc-5f8f-4891-a483-e492687572f7,MCF561A,17.2,941,sr3,2019-02-01,ecfc59ec-3eb2-45cc-ad87-84e2b47525e9,sandra,yes,yes,NA,yes,1990-01-27,female,NA,yes,equal,equal,yes,never,NA,NA,no,less,less,easy,sr3
313b2f3d-481e-4ca3-8e62-6b33b664ee55,MCF555A,17.2,941,sr3,2019-02-01,d2d696d8-4e9a-462f-a3e8-97cffa26191b,sandra,yes,yes,NA,yes,1973-11-22,male,NA,yes,equal,never,yes,never,NA,NA,no,less,same,easy,sr3
